,Day,Month,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document,Latitude,Longitude
2839,14,8,2023,long biên,2.9,77.0,căn hộ chung cư,,,,,,Not provided,10.876248,106.660338
2840,17,7,2023,long biên,2.9,95.0,căn hộ chung cư,,,,,,Not provided,21.0681568,105.8897499
2841,5,8,2023,,5.2,107.0,căn hộ chung cư,,2.0,,3.0,,Yes,21.08220172854016,105.7919383925125
2842,18,7,2023,long biên,2.9,72.0,căn hộ chung cư,,,,,,Not provided,21.0526345,105.8996408
2843,11,8,2023,long biên,3.8,97.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
2844,7,8,2023,ba đình,4.4,54.0,căn hộ chung cư,,,,,,Not provided,21.0189786,105.8159121
2845,20,7,2023,,4.95,96.0,căn hộ chung cư,20.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2846,21,7,2023,,5.2,106.0,căn hộ chung cư,,2.0,,3.0,,Yes,21.08234688368945,105.79178282438964
2847,20,7,2023,,6.0,106.0,căn hộ chung cư,,,,3.0,,Yes,21.0279571,105.771796
2848,22,7,2023,ba đình,0.87,114.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0311,105.8136648
2849,22,7,2023,,6.5,55.0,căn hộ chung cư,8.0,21.0,,20.0,1.0,Yes,10.8019128,106.7647475
2850,22,7,2023,long biên,7.9,167.0,căn hộ chung cư,,,,,,Not provided,21.0526345,105.8996408
2851,24,7,2023,ba đình,4.4,54.0,căn hộ chung cư,,,,,,Not provided,21.019052150361876,105.81603385248567
2852,23,7,2023,hai bà trưng,0.46,114.0,căn hộ chung cư,19.0,2.0,10.0,3.0,1.0,Yes,21.0116431,105.8545147
2853,14,8,2023,hà đông,3.6,120.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,20.9784132,105.7854151
2854,26,7,2023,ba đình,4.4,54.0,căn hộ chung cư,,,,,,Yes,21.01916888406583,105.81575116745913
2855,25,7,2023,long biên,2.85,92.0,căn hộ chung cư,,,,,,Not provided,21.0681568,105.8897499
2856,26,7,2023,long biên,3.7,101.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
2857,25,7,2023,hoài đức,2.8,66.0,căn hộ chung cư,,,,,,Not provided,21.025541792878357,105.73133629527588
2858,26,7,2023,gia lâm,1.0,35.0,căn hộ chung cư,,1.0,7.0,1.0,1.0,Yes,21.0078386,105.9376756
2859,3,7,2023,hoàng mai,1.95,69.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9938629,105.8616111
2860,3,7,2023,hoàng mai,1.55,54.0,căn hộ chung cư,,2.0,17.5,2.0,1.0,Yes,20.9836984,105.8636257
2861,3,7,2023,thanh xuân,17.0,201.0,căn hộ chung cư,32.0,3.0,40.0,4.0,1.0,Yes,21.0042496,105.8033839
2862,3,7,2023,long biên,7.7,167.0,căn hộ chung cư,,,,,,Not provided,21.0574877,105.8870246
2863,4,7,2023,long biên,3.8,97.0,căn hộ chung cư,,,,,,Not provided,21.0574877,105.8870246
2864,7,7,2023,,4.6,98.0,căn hộ chung cư,,2.0,,3.0,,Not provided,21.085269977899355,105.7917399090454
2865,7,7,2023,thanh xuân,4.5,61.0,căn hộ chung cư,17.0,1.0,,2.0,1.0,Yes,10.876248,106.660338
2866,8,7,2023,,4.6,98.0,căn hộ chung cư,,2.0,,3.0,,Yes,21.084989683686633,105.79186865507812
2867,7,7,2023,,2.5,71.0,căn hộ chung cư,,2.0,,3.0,,Not provided,21.0506076,105.7909724
2868,9,7,2023,cầu giấy,4.4,123.0,căn hộ chung cư,,2.0,25.0,3.0,1.0,Yes,21.0118604,105.8082825
2869,11,7,2023,,4.6,105.0,căn hộ chung cư,,2.0,,3.0,,Not provided,21.085390103828765,105.79191157042236
2870,12,7,2023,,4.6,98.0,căn hộ chung cư,,2.0,,3.0,,Not provided,21.085149851873076,105.79178282438964
2871,13,7,2023,cầu giấy,3.95,77.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,21.036819,105.7808467
2872,13,7,2023,thanh xuân,7.1,103.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0042496,105.8033839
2873,13,7,2023,thanh xuân,4.777,61.0,căn hộ chung cư,,1.0,,2.0,1.0,Yes,21.0046148,105.8040796
2874,13,7,2023,thanh xuân,6.4,103.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0046148,105.8040796
2875,12,6,2023,tây hồ,4.93,87.0,căn hộ chung cư,30.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2876,12,6,2023,thanh xuân,6.1,103.0,căn hộ chung cư,29.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2877,16,6,2023,cầu giấy,0.52,91.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,21.0023367,105.7943442
2878,19,6,2023,cầu giấy,1.25,35.0,căn hộ chung cư,,,,,,Not provided,21.0450408,105.7921796
2879,20,6,2023,,3.95,95.0,căn hộ chung cư,36.0,2.0,12.5,3.0,1.0,Yes,21.038275,105.7715517
2880,21,6,2023,,2.4,68.0,căn hộ chung cư,20.0,2.0,12.5,2.0,1.0,Yes,21.0861356,105.7856819
2881,22,6,2023,,2.5,71.0,căn hộ chung cư,,2.0,6.0,3.0,1.0,Yes,21.0462774,105.7882601
2882,23,6,2023,đông anh,1.878,82.0,căn hộ chung cư,,2.0,40.0,3.0,1.0,Yes,21.1611142,105.8495796
2883,23,6,2023,hoàng mai,2.7,72.0,căn hộ chung cư,,2.0,9.0,2.0,1.0,Yes,20.989290530280098,105.86614854841004
2884,25,6,2023,long biên,3.9,120.0,căn hộ chung cư,1.0,2.0,,3.0,1.0,Yes,21.0435884,105.8719571
2885,25,6,2023,hà đông,1.95,68.0,căn hộ chung cư,,,,2.0,1.0,Yes,20.9723635,105.7904498
2886,25,6,2023,hoàng mai,3.1,74.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9904366,105.8626679
2887,27,6,2023,thanh trì,3.4,135.0,căn hộ chung cư,25.0,3.0,,4.0,1.0,Yes,20.933119071776403,105.85189362543949
2888,27,6,2023,long biên,3.0,81.4,căn hộ chung cư,,,,,,Not provided,21.0526345,105.8996408
2889,21,5,2023,thanh xuân,0.32,128.0,căn hộ chung cư,18.0,3.0,12.5,3.0,1.0,Yes,21.004724,105.8062212
2890,22,5,2023,hoàng mai,1.1,56.2,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9739692,105.8216911
2891,22,5,2023,,2.52,50.0,căn hộ chung cư,1.0,1.0,,2.0,1.0,Yes,10.8019128,106.7647475
2892,22,5,2023,gia lâm,2.12,54.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.99328132960124,105.943688750354
2893,23,5,2023,,3.7,82.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0124328,105.7673942
2894,23,5,2023,,13.6,71.0,căn hộ chung cư,8.0,,,12.0,1.0,Yes,10.8019128,106.7647475
2895,24,5,2023,,1.75,55.0,căn hộ chung cư,16.0,1.0,17.5,2.0,1.0,Yes,21.0597891,105.7834843
2896,24,5,2023,long biên,2.5,97.0,căn hộ chung cư,,,,,,Not provided,21.0526345,105.8996408
2897,24,5,2023,,3.5,156.0,căn hộ chung cư,12.0,2.0,17.5,3.0,1.0,Yes,21.0597891,105.7834843
2898,24,5,2023,,2.6,70.0,căn hộ chung cư,29.0,2.0,40.0,2.0,1.0,Yes,21.026033,105.7789722
2899,24,5,2023,,0.65,105.0,căn hộ chung cư,,2.0,,3.0,1.0,Not provided,21.03066782308363,105.77899331356124
2900,25,5,2023,,1.8,30.0,căn hộ chung cư,,1.0,,,1.0,Not provided,21.0058129,105.750038
2901,25,5,2023,gia lâm,1.9,55.0,căn hộ chung cư,,1.0,,2.0,1.0,Yes,20.9968929,105.9355385
2902,26,5,2023,,2.7,91.0,căn hộ chung cư,6.0,2.0,8.0,3.0,1.0,Yes,21.0055267,105.7791327
2903,27,5,2023,hà đông,2.2,69.0,căn hộ chung cư,11.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2904,25,5,2023,,5.1,66.0,căn hộ chung cư,19.0,1.0,,2.0,1.0,Yes,21.0058129,105.750038
2905,27,5,2023,tây hồ,4.0,45.0,căn hộ chung cư,7.0,2.0,40.0,1.0,1.0,Yes,21.080681232533898,105.81562380688476
2906,26,5,2023,gia lâm,4.8,80.0,căn hộ chung cư,20.0,,60.0,,,Yes,21.0277644,105.8341598
2907,5,5,2023,cầu giấy,4.8,110.0,căn hộ chung cư,25.0,2.0,,3.0,1.0,Yes,21.0365018,105.7855108
2908,5,5,2023,cầu giấy,5.0,100.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0106758,105.7995616
2909,6,5,2023,gia lâm,3.5,74.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9852277,105.9318012
2910,7,5,2023,hà đông,1.27,76.0,căn hộ chung cư,3.0,2.0,,2.0,1.0,Yes,20.933885,105.7914634
2911,9,5,2023,gia lâm,1.4,47.0,căn hộ chung cư,,1.0,,1.0,1.0,Yes,20.9939937,105.9502063
2912,9,5,2023,gia lâm,2.56,71.2,căn hộ chung cư,,2.0,,2.0,1.0,Yes,21.0277644,105.8341598
2913,9,5,2023,hà đông,1.76,62.0,căn hộ chung cư,24.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2914,10,5,2023,long biên,2.6,73.0,căn hộ chung cư,,,,,,Not provided,21.0681568,105.8897499
2915,11,5,2023,gia lâm,1.65,44.0,căn hộ chung cư,18.0,1.0,,1.0,1.0,Yes,10.8019128,106.7647475
2916,11,5,2023,,0.45,136.0,căn hộ chung cư,26.0,2.0,,4.0,1.0,Yes,20.9921506,105.7867481
2917,11,5,2023,gia lâm,2.0,70.0,căn hộ chung cư,,2.0,,2.0,,Yes,21.0277644,105.8341598
2918,11,5,2023,hai bà trưng,3.0,76.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.998116,105.8668634
2919,10,5,2023,cầu giấy,3.4,59.0,căn hộ chung cư,1.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2920,11,5,2023,,0.22,184.0,căn hộ chung cư,,,,,,Not provided,20.9898009,105.7615252
2921,12,5,2023,gia lâm,1.63,46.0,căn hộ chung cư,,1.0,,1.0,,Yes,20.9803677,105.9523622
2922,12,5,2023,gia lâm,1.35,43.0,căn hộ chung cư,,1.0,,1.0,1.0,Yes,21.0277644,105.8341598
2923,12,5,2023,hai bà trưng,4.4,88.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.998116,105.8668634
2924,15,5,2023,thanh xuân,2.15,80.0,căn hộ chung cư,4.0,1.0,8.0,3.0,1.0,Yes,20.9959212,105.8040796
2925,13,5,2023,,2.99,42.0,căn hộ chung cư,2.0,2.0,2.0,2.0,1.0,Yes,21.0653816,105.7794344
2926,12,5,2023,hoàng mai,2.6,94.0,căn hộ chung cư,18.0,3.0,9.0,3.0,1.0,Yes,20.9647465,105.820613
2927,15,5,2023,long biên,2.95,77.0,căn hộ chung cư,,,,,,Not provided,21.0482324,105.8653133
2928,11,4,2023,đống đa,1.68,56.0,căn hộ chung cư,2.0,1.0,,3.0,,Yes,21.0180725,105.8299495
2929,11,4,2023,,2.15,70.0,căn hộ chung cư,10.0,2.0,10.0,2.0,1.0,Yes,21.0861356,105.7856819
2930,14,4,2023,long biên,3.0,84.0,căn hộ chung cư,,,,,,Not provided,21.0407327,105.896559
2931,15,4,2023,đống đa,6.5,135.0,căn hộ chung cư,17.0,2.0,17.5,3.0,1.0,Yes,21.0133882,105.8278441
2932,12,4,2023,hoài đức,3.7,128.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,20.9994708,105.7204476
2933,14,4,2023,,2.75,68.0,căn hộ chung cư,8.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2934,17,4,2023,đống đa,1.3,30.0,căn hộ chung cư,1.0,1.0,3.0,2.0,1.0,Yes,21.0235734,105.8053729
2935,19,4,2023,,2.68,92.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2936,18,4,2023,hoài đức,3.6,109.0,căn hộ chung cư,,,,2.0,,Yes,20.9994708,105.7204476
2937,20,4,2023,,3.7,90.0,căn hộ chung cư,18.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2938,20,4,2023,hoài đức,2.65,67.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9994708,105.7204476
2939,21,4,2023,quốc oai,5.95,66.0,căn hộ chung cư,7.0,13.0,,12.0,1.0,Yes,10.8019128,106.7647475
2940,21,4,2023,hà đông,2.75,74.0,căn hộ chung cư,10.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2941,21,4,2023,hà đông,2.558,70.0,căn hộ chung cư,10.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2942,21,4,2023,ba đình,3.9,91.0,căn hộ chung cư,9.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2943,21,4,2023,hà đông,2.55,85.0,căn hộ chung cư,,1.0,,2.0,1.0,Yes,10.8019128,106.7647475
2944,2,4,2023,,6.35,171.0,căn hộ chung cư,20.0,2.0,25.0,4.0,1.0,Yes,21.0331019,105.7788219
2945,2,4,2023,cầu giấy,1.7,60.0,căn hộ chung cư,3.0,1.0,,2.0,1.0,Yes,21.041623,105.7867329
2946,3,4,2023,cầu giấy,1.95,50.0,căn hộ chung cư,,1.0,,2.0,,Yes,21.0070457,105.8029953
2947,22,4,2023,cầu giấy,2.55,64.0,căn hộ chung cư,1.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2948,3,4,2023,,0.19,69.0,căn hộ chung cư,,2.0,12.5,2.0,1.0,Yes,20.989171,105.7835348
2949,3,4,2023,hà đông,5.0,135.0,căn hộ chung cư,10.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
2950,3,4,2023,hà đông,2.2,84.0,căn hộ chung cư,,,,2.0,1.0,Yes,10.8019128,106.7647475
2951,3,4,2023,đống đa,1.63,61.0,căn hộ chung cư,5.0,1.0,,2.0,,Yes,21.0108448,105.822425
2952,4,4,2023,,2.45,54.0,căn hộ chung cư,38.0,2.0,40.0,2.0,1.0,Yes,21.00808759573317,105.74184926801759
2953,3,4,2023,hà đông,0.37,95.0,căn hộ chung cư,,2.0,8.0,3.0,1.0,Yes,20.9795292,105.7875655
2954,3,4,2023,đông anh,0.6,77.0,căn hộ chung cư,,,,,,Not provided,21.0809178,105.8701316
2955,3,4,2023,,3.1,91.0,căn hộ chung cư,29.0,2.0,,3.0,1.0,Yes,20.9915989,105.7845539
2956,4,4,2023,hà đông,3.35,89.0,căn hộ chung cư,10.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2957,5,4,2023,,1.25,32.0,căn hộ chung cư,,,,,,Yes,21.0088528,105.7439194
2958,5,4,2023,hà đông,3.0,70.0,căn hộ chung cư,10.0,1.0,,2.0,1.0,Yes,10.8019128,106.7647475
2959,5,4,2023,long biên,2.5,66.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
2960,6,4,2023,,1.85,43.0,căn hộ chung cư,19.0,,,1.0,,Yes,21.0088528,105.7439194
2961,6,4,2023,,3.6,85.0,căn hộ chung cư,10.0,2.0,25.0,2.0,1.0,Yes,21.0347365,105.7649416
2962,5,4,2023,,3.25,65.4,căn hộ chung cư,,2.0,,2.0,1.0,Not provided,21.0088528,105.7439194
2963,24,3,2023,long biên,3.9,107.0,căn hộ chung cư,,,,,,Not provided,21.0401721,105.9024322
2964,24,3,2023,hà đông,1.749,60.0,căn hộ chung cư,1.0,1.0,,2.0,1.0,Yes,10.8019128,106.7647475
2965,24,3,2023,gia lâm,4.2,81.3,căn hộ chung cư,21.0,2.0,25.0,2.0,1.0,Yes,10.876248,106.660338
2966,23,3,2023,cầu giấy,1.5,55.0,căn hộ chung cư,1.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2967,24,3,2023,cầu giấy,3.3,75.0,căn hộ chung cư,12.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
2968,24,3,2023,hoài đức,2.4,67.0,căn hộ chung cư,21.0,2.0,,2.0,1.0,Yes,21.0279052,105.7263152
2969,24,3,2023,,2.7,61.5,căn hộ chung cư,,2.0,,2.0,1.0,Yes,10.876248,106.660338
2970,24,3,2023,,3.0,108.0,căn hộ chung cư,20.0,2.0,17.5,3.0,1.0,Yes,21.0422325,105.759027
2971,27,3,2023,long biên,3.679,99.0,căn hộ chung cư,,,,,,Not provided,21.0401721,105.9024322
2972,28,3,2023,hoàng mai,4.973,114.0,căn hộ chung cư,6.0,2.0,25.0,3.0,1.0,Yes,20.9895477,105.8583962
2973,28,3,2023,cầu giấy,5.4,95.0,căn hộ chung cư,,,,,,Not provided,21.0365322,105.7888316
2974,28,3,2023,hà đông,3.0,90.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.955835,105.7563658
2975,28,3,2023,long biên,2.5,66.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
2976,28,3,2023,thanh xuân,5.0,1002.0,căn hộ chung cư,20.0,2.0,,2.0,1.0,Yes,20.9866719,105.8099499
2977,28,3,2023,,12.0,113.0,căn hộ chung cư,7.0,15.0,,20.0,1.0,Yes,10.8019128,106.7647475
2978,11,3,2023,,2.65,86.0,căn hộ chung cư,11.0,2.0,,2.0,1.0,Yes,21.0316995,105.7647254
2979,10,3,2023,ba đình,2.8,80.0,căn hộ chung cư,2.0,,,2.0,1.0,Yes,10.8019128,106.7647475
2980,14,3,2023,long biên,2.5,85.0,căn hộ chung cư,,,,,,Not provided,10.876248,106.660338
2981,15,3,2023,thanh trì,2.3,89.0,căn hộ chung cư,,2.0,,2.0,1.0,Not provided,10.876248,106.660338
2982,15,3,2023,long biên,2.54,48.0,căn hộ chung cư,,1.0,,1.0,1.0,Yes,21.046058,105.8766629
2983,15,3,2023,,2.7,63.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.999057185347553,105.73849060895384
2984,16,3,2023,thanh trì,0.3,,căn hộ chung cư,,,,,,Not provided,20.9461418,105.8554513
2985,16,3,2023,long biên,12.7,228.0,căn hộ chung cư,35.0,3.0,,3.0,1.0,Not provided,21.0186765,105.884813
2986,17,3,2023,long biên,4.1,120.0,căn hộ chung cư,,,,,,Not provided,21.0371784,105.8730678
2987,17,3,2023,long biên,3.9,95.0,căn hộ chung cư,,,,,,Not provided,21.0368776,105.911551
2988,17,3,2023,,4.5,73.52,căn hộ chung cư,38.0,2.0,,3.0,1.0,Yes,21.0058129,105.750038
2989,18,3,2023,hoàng mai,3.9,86.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,20.9739692,105.8216911
2990,20,3,2023,hoàng mai,3.9,86.0,căn hộ chung cư,,,,,,Yes,20.9836984,105.8636257
2991,21,3,2023,hà đông,3.4,88.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,20.985703769296048,105.77470640577393
2992,21,3,2023,,5.7,110.0,căn hộ chung cư,1.0,2.0,25.0,3.0,1.0,Yes,21.0349188,105.7643975
2993,21,3,2023,mê linh,1.1,69.0,căn hộ chung cư,,2.0,17.5,2.0,1.0,Yes,21.224140217830428,105.74119977672116
2994,3,3,2023,long biên,2.9,95.0,căn hộ chung cư,1.0,2.0,17.5,3.0,1.0,Yes,21.0701691,105.9068373
2995,3,3,2023,,3.2,92.0,căn hộ chung cư,14.0,2.0,,3.0,1.0,Not provided,21.0599324,105.7833589
2996,4,3,2023,đống đa,7.0,92.13,căn hộ chung cư,7.0,2.0,,2.0,1.0,Yes,21.0180725,105.8299495
2997,4,3,2023,đống đa,7.7,92.0,căn hộ chung cư,1.0,2.0,,2.0,1.0,Yes,10.876248,106.660338
2998,5,3,2023,hà đông,20.0,115.0,căn hộ chung cư,7.0,28.0,,28.0,1.0,Yes,10.8019128,106.7647475
2999,5,3,2023,hà đông,16.5,112.0,căn hộ chung cư,7.0,15.0,,15.0,1.0,Yes,10.8019128,106.7647475
3000,5,3,2023,,2.7,70.0,căn hộ chung cư,12.0,2.0,25.0,2.0,1.0,Yes,21.027229134661532,105.77837563791658
3001,5,3,2023,đống đa,7.65,127.0,căn hộ chung cư,4.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
3002,6,3,2023,hà đông,0.1,65.0,căn hộ chung cư,4.0,2.0,,2.0,1.0,Yes,10.876248,106.660338
3003,6,3,2023,long biên,1.6,75.0,căn hộ chung cư,8.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
3004,6,3,2023,hà đông,1.799,60.0,căn hộ chung cư,15.0,1.0,10.0,2.0,1.0,Yes,10.876248,106.660338
3005,7,3,2023,cầu giấy,3.5,94.8,căn hộ chung cư,1.0,2.0,5.0,2.0,1.0,Yes,21.036819,105.7808467
3006,8,3,2023,hai bà trưng,5.6,110.0,căn hộ chung cư,,,,2.0,,Not provided,20.9959104,105.8576533
3007,8,3,2023,hà đông,1.44,65.0,căn hộ chung cư,11.0,2.0,60.0,2.0,1.0,Yes,10.876248,106.660338
3008,8,3,2023,long biên,3.9,81.0,căn hộ chung cư,,,,,,Not provided,10.876248,106.660338
3009,21,2,2023,,2.69,61.4,căn hộ chung cư,1.0,2.0,,2.0,1.0,Yes,21.029486861174203,105.76485151905518
3010,21,2,2023,cầu giấy,5.5,45.0,căn hộ chung cư,5.0,,,9.0,,Yes,21.0277644,105.8341598
3011,21,2,2023,long biên,2.546,65.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
3012,22,2,2023,hoàng mai,4.19,90.0,căn hộ chung cư,,2.0,17.5,3.0,1.0,Yes,20.9848364,105.8598553
3013,22,2,2023,gia lâm,6.0,100.6,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0024138,105.9641124
3014,22,2,2023,cầu giấy,3.7,71.0,căn hộ chung cư,,2.0,,2.0,1.0,Not provided,21.046383,105.796867
3015,23,2,2023,,1.3,33.0,căn hộ chung cư,,1.0,,1.0,1.0,Not provided,21.003201925313075,105.73716093068847
3016,24,2,2023,hà đông,6.9,224.9,căn hộ chung cư,,3.0,,3.0,1.0,Yes,20.9833749,105.7835348
3017,26,2,2023,gia lâm,1.2,38.0,căn hộ chung cư,,1.0,,1.0,1.0,Yes,20.9846669,105.9376756
3018,24,2,2023,,4.0,105.0,căn hộ chung cư,,,,,,Yes,21.0695076,105.8378366
3019,23,2,2023,gia lâm,4.7,90.0,căn hộ chung cư,1.0,2.0,,3.0,1.0,Yes,20.9939937,105.9502063
3020,27,2,2023,long biên,2.546,65.0,căn hộ chung cư,,,,,,Not provided,21.0407327,105.896559
3021,27,2,2023,hoàng mai,0.38,68.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9676408,105.8239864
3022,27,2,2023,thanh trì,2.3,82.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9326239,105.8509997
3023,28,2,2023,thanh xuân,1.65,70.0,căn hộ chung cư,1.0,1.0,5.0,3.0,1.0,Yes,20.9989203,105.821837
3024,28,2,2023,cầu giấy,2.85,60.0,căn hộ chung cư,8.0,1.0,,2.0,1.0,Yes,21.0119611,105.7924234
3025,28,2,2023,hoài đức,2.57,66.44,căn hộ chung cư,,2.0,40.0,2.0,1.0,Not provided,21.0279052,105.7263152
3026,28,2,2023,long biên,2.546,65.0,căn hộ chung cư,,,,,,Not provided,21.0371784,105.8730678
3027,1,3,2023,thanh xuân,0.65,34.0,căn hộ chung cư,6.0,,,,,Yes,20.990307,105.813723
3028,20,2,2023,long biên,2.3,74.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
3029,4,2,2023,cầu giấy,3.7,112.0,căn hộ chung cư,,,,,,Not provided,21.0083932,105.7899276
3030,5,2,2023,cầu giấy,3.93,74.0,căn hộ chung cư,27.0,2.0,,2.0,1.0,Yes,10.8019128,106.7647475
3031,7,2,2023,hà đông,2.5,90.0,căn hộ chung cư,,,,,,Not provided,20.9622571,105.7923394
3032,9,2,2023,hà đông,2.15,86.3,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9619495,105.7455393
3033,6,2,2023,cầu giấy,7.5,145.0,căn hộ chung cư,,2.0,,3.0,1.0,Yes,21.0365322,105.7888316
3034,10,2,2023,ba đình,1.65,55.0,căn hộ chung cư,1.0,1.0,,2.0,1.0,Yes,10.8019128,106.7647475
3035,13,2,2023,,3.7,97.0,căn hộ chung cư,18.0,2.0,,3.0,,Yes,21.0344536,105.7658695
3036,13,2,2023,long biên,3.0,77.0,căn hộ chung cư,,,,,,Not provided,21.0186765,105.884813
3037,14,2,2023,,3.1,70.0,căn hộ chung cư,,,,,,Not provided,21.0234709,105.7732633
3038,14,2,2023,,2.3,46.0,căn hộ chung cư,,1.0,,1.0,1.0,Yes,20.997259892644976,105.74058016137694
3039,15,2,2023,hoàng mai,2.6,71.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,20.9625316,105.8399127
3040,15,2,2023,ba đình,3.3,45.1,căn hộ chung cư,,1.0,,1.0,1.0,Yes,21.029447,105.8232631
3041,15,2,2023,tây hồ,2.7,45.0,căn hộ chung cư,25.0,1.0,12.5,1.0,1.0,Yes,21.0718564,105.8119449
3042,15,2,2023,,1.5,30.0,căn hộ chung cư,,1.0,,1.0,1.0,Not provided,20.9981814,105.7404085
3043,27,12,2022,đống đa,3.972,51.0,căn hộ chung cư,,1.0,8.0,2.0,1.0,Yes,21.015379,105.814104
3044,27,12,2022,hoàng mai,3.2,68.0,căn hộ chung cư,,1.0,25.0,2.0,1.0,Yes,20.9713643,105.8280009
3045,28,12,2022,hoàng mai,2.47,867.0,căn hộ chung cư,,2.0,40.0,3.0,1.0,Yes,20.9761738,105.8367118
3046,29,12,2022,hoàng mai,1.45,67.0,căn hộ chung cư,36.0,2.0,,2.0,2.0,Yes,20.9625316,105.8399127
3047,3,1,2023,đông anh,1.9,73.0,căn hộ chung cư,,2.0,,2.0,1.0,Yes,17.4659391,106.5983958
3048,5,1,2023,,2.35,74.0,căn hộ chung cư,,,,,1.0,Yes,10.8019128,106.7647475
3049,9,1,2023,,6.3,107.7,căn hộ chung cư,,2.0,,3.0,,Yes,21.0298066,105.7690796
3050,10,1,2023,gia lâm,2.177,75.0,căn hộ chung cư,,2.0,25.0,2.0,1.0,Yes,21.0078386,105.9376756
3051,11,1,2023,cầu giấy,5.2,89.0,căn hộ chung cư,10.0,2.0,12.5,2.0,1.0,Yes,21.0548,105.808865
