,price,price_per_area,area,type,bedrooms,bathrooms,address,direction,law_doc,furniture,project,post_date,id,Chỗ đậu xe hơi,Ban công,Sân vườn,Phòng giải trí,Hồ bơi riêng,Tầng hầm,Góc làm việc,Nhà kho,Nuôi thú cưng,Gym,Phòng cho giúp việc,Quầy minibar,Khu vui chơi cho trẻ em,shop tiện lợi,cửa hàng thực phẩm,Coffee House,TP bank,cửa hàng quần áo,cửa hàng dụng cụ và quần áo cho trẻ em
3412,1.6,31.37,51.12,Căn hộ,2,1,"Phan Văn Hớn, Tân Thới Nhất, Quận 12",Tây Nam,1,1,Topaz Home,2023-02-23,A12144732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,1.9,54.29,35.0,Căn hộ,2,1,"Nguyễn Thiện Thuật, Phường 1, Quận 3",KXĐ,0,2,KXĐ,2023-01-30,A0391159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,2.65,36.3,73.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",KXĐ,1,0,Topaz Elite,2023-01-31,A08109855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3415,2.4,34.29,70.0,Căn hộ,3,2,"Phan Văn Hớn, Tân Thới Nhất, Quận 12",Đông Bắc,1,1,Topaz Home,2023-02-23,A12144744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,18.5,139.1,133.0,Căn hộ,3,2,"Lương Định Của, An Khánh, Quận 2",KXĐ,1,2,The River Thủ Thiêm,2023-02-01,A02117162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,3.03,45.22,67.3,Căn hộ,2,2,"Số 1, Trường Thọ, Thủ Đức",KXĐ,1,2,Lavita Charm,2023-02-01,ATD85740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3418,3.0,50.0,60.0,Căn hộ,2,1,"Ngô Tất Tố, Phường 19, Bình Thạnh",KXĐ,0,2,KXĐ,2023-01-31,ABT112221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3419,2.48,46.79,53.0,Căn hộ,1,1,"Số 3, Trường Thọ, Thủ Đức",Đông Bắc,1,2,Lavita Garden,2023-02-01,ATD82410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,2.35,35.61,66.0,Căn hộ,2,2,"Xa Lộ Hà Nội, Phước Long B, Quận 9",KXĐ,1,2,Saigon Gateway,2023-02-01,A09143401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,3.7,42.53,87.0,Căn hộ,3,2,"Số 1, Trường Thọ, Thủ Đức",KXĐ,1,2,Lavita Charm,2023-01-31,ATD114188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3422,4.95,70.7,70.0,Căn hộ,2,2,"Phạm Văn Đồng, Hiệp Bình Chánh, Thủ Đức",KXĐ,1,2,ST Moritz,2023-02-01,ATD103201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3423,3.2,37.65,85.0,Căn hộ,3,2,"Cao Lỗ, Phường 4, Quận 8",KXĐ,1,2,Topaz Elite,2023-02-02,A08143588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3424,2.8,36.36,77.64,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",KXĐ,1,0,Topaz Elite,2023-02-01,A08143575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,2.9,80.56,36.71,Căn hộ,1,1,"Bến Vân Đồn, Phường 6, Quận 4",KXĐ,1,0,Masteri Millennium,2023-02-02,A04101559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,3.3,43.42,76.0,Căn hộ,2,2,"Nguyên Hồng, Phường 1, Gò Vấp",KXĐ,1,2,CT Plaza Nguyên Hồng,2023-02-02,AGV143627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3427,2.83,35.82,79.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Đông Nam,1,0,Topaz Elite,2023-02-02,A0885440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3428,2.85,36.08,79.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Đông Bắc,1,0,Topaz Elite,2023-02-02,A0885707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429,2.35,32.19,73.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Tây Bắc,1,2,Topaz Elite,2023-02-02,A0881198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,3.4,36.96,92.0,Căn hộ,3,2,"Cao Lỗ, Phường 4, Quận 8",Tây Nam,1,0,Topaz Elite,2023-02-02,A0885696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3431,2.5,41.67,60.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Tây Nam,1,0,Topaz Elite,2023-02-02,A0886313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3432,5.4,83.08,65.0,Căn hộ,2,2,"Bến Vân Đồn, Phường 6, Quận 4",Tây Nam,1,1,Masteri Millennium,2023-02-02,A0487230,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3433,2.3,42.59,54.0,Căn hộ,2,1,"Số 6, Bình Chiểu, Thủ Đức",KXĐ,0,2,Fresca Riverside,2023-02-02,ATD115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3434,2.65,42.06,63.0,Căn hộ,2,2,"Gò Dưa, Tam Bình, Thủ Đức",Tây Bắc,1,2,Saigon Avenue,2023-01-18,ATD91015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3435,2.95,34.71,85.0,Căn hộ,3,2,"Cao Lỗ, Phường 4, Quận 8",Đông Bắc,1,0,Topaz Elite,2023-02-02,A0886009,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3436,3.43,49.06,70.0,Căn hộ,2,2,"Phạm Văn Đồng, Phường 13, Bình Thạnh",KXĐ,0,2,KXĐ,2023-02-09,ABT112691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,3.2,40.51,79.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Tây Nam,1,0,Topaz Elite,2023-02-02,A0886980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,2.5,35.71,70.0,Căn hộ,3,2,"Phan Văn Hớn, Tân Thới Nhất, Quận 12",Tây Nam,1,1,Topaz Home,2023-02-09,A12144086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3439,3.4,36.96,92.0,Căn hộ,3,2,"Cao Lỗ, Phường 4, Quận 8",Tây Bắc,1,0,Topaz Elite,2023-02-02,A0885579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,2.6,50.98,51.0,Căn hộ,1,1,"Mai Chí Thọ, An Phú, Quận 2",KXĐ,1,2,The Sun Avenue,2023-02-14,A0287134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3441,1.4,30.43,46.3,Căn hộ,1,1,"Số 3A, Tân Tạo, Bình Tân",KXĐ,0,2,KXĐ,2023-02-11,ATA111192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3442,1.16,29.0,40.0,Căn hộ,1,1,"Quốc Lộ 1A, Bình Chiểu, Thủ Đức",Đông Bắc,0,2,KXĐ,2023-02-09,ATD140495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,4.7,69.12,68.5,Căn hộ,2,2,"Nguyễn Thị Định, An Phú, Quận 2",Tây Bắc,0,2,D'Lusso,2023-02-13,A0267285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,3.2,41.03,78.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Tây Bắc,1,0,Topaz Elite,2023-02-02,A0886984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3445,3.25,42.21,77.0,Căn hộ,2,2,"An Dương Vương, An Lạc, Bình Tân",KXĐ,1,1,Moonlight Boulevard,2023-02-16,ATA144342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,4.2,47.73,88.32,Căn hộ,2,2,"Nguyễn Xí, Phường 26, Bình Thạnh",KXĐ,0,1,The Hyco4 Tower,2023-02-15,A0293198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3447,1.75,31.82,55.0,Căn hộ,2,2,"Nguyễn Văn Linh, Phong Phú, Bình Chánh",Nam,1,1,Saigon Intela,2023-02-17,ABC89489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,20.0,173.91,115.26,Căn hộ,2,2,"Đường R2, An Khánh, Quận 2",Đông Bắc,1,2,The Metropole Thủ Thiêm,2023-02-11,A0286457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3449,3.9,52.7,74.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,2,Lavida Plus,2023-02-17,A0762437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,2.5,65.79,38.0,Căn hộ,1,1,"Nguyễn Xí, Phường 26, Bình Thạnh",Tây Nam,1,1,Richmond City,2023-02-11,ABT74125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3451,3.5,43.75,80.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,0,Lavida Plus,2023-02-17,A0760211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,1.95,36.11,54.0,Căn hộ,2,2,"Nguyễn Văn Linh, Phong Phú, Bình Chánh",Bắc,1,1,Saigon Intela,2023-02-17,ABC88890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3453,3.5,47.3,74.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,0,Lavida Plus,2023-02-17,A0758288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3454,2.8,52.83,53.0,Căn hộ,1,1,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",Đông Nam,1,2,Lavida Plus,2023-02-17,A0791688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3455,3.0,40.54,74.24,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,0,Lavida Plus,2023-02-17,A0758491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,3.92,52.97,74.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,0,Lavida Plus,2023-02-17,A0758427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3457,5.35,73.33,73.9,Căn hộ,2,2,"Xa Lộ Hà Nội, Thảo Điền, Quận 2",Đông Nam,0,1,Masteri An Phú,2023-03-20,A02142144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458,3.35,45.27,74.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Phong, Quận 7",KXĐ,1,0,Lavida Plus,2023-02-17,A0762285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,1.6,22.86,70.0,Căn hộ,2,1,"Trịnh Quang Nghị, Phường 7, Quận 8",KXĐ,0,2,KXĐ,2023-03-20,A08113475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3461,7.3,62.93,116.0,Căn hộ,3,2,"Bến Vân Đồn, Phường 1, Quận 4",Đông Bắc,1,1,The Gold View,2023-03-22,A0499293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,5.03,71.89,70.45,Căn hộ,2,2,"Hoàng Hữu Nam, Long Bình, Quận 9",Đông Bắc,1,2,The 9 Stellars,2023-03-23,A09101646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,2.8,39.44,71.16,Căn hộ,2,1,"Hoàng Diệu, Phường 6, Quận 4",Tây Bắc,0,2,Chung Cư H3 Hoàng Diệu,2023-03-22,A04111438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3464,3.55,46.1,77.8,Căn hộ,2,1,"Hoàng Diệu, Phường 9, Quận 4",KXĐ,0,1,Chung cư H1 Hoàng Diệu,2023-03-22,A04117142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3465,2.73,38.45,71.0,Căn hộ,2,2,"Thủy Lợi, Phước Long A, Quận 9",Đông Nam,1,2,Him Lam Phú An,2023-03-23,A0968396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,8.29,87.26,95.85,Căn hộ,3,2,"Hoàng Hữu Nam, Long Bình, Quận 9",Đông Bắc,1,2,The 9 Stellars,2023-03-23,A09101649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3467,3.65,49.32,74.0,Căn hộ,2,2,"Số 3, Bình An, Quận 2",Tây Nam,1,1,Chung cư Bộ Công An,2023-03-27,A02146092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3469,4.5,55.56,81.0,Căn hộ,2,2,"Bến Vân Đồn, Phường 1, Quận 4",Đông,1,2,The Gold View,2023-03-29,A0464221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3470,3.3,70.21,47.0,Căn hộ,1,1,"Xa Lộ Hà Nội, Thảo Điền, Quận 2",KXĐ,0,1,Masteri Thảo Điền,2023-03-27,A02146114,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3471,3.3,44.0,75.0,Căn hộ,2,2,"Nguyễn Duy Trinh, Bình Trưng Tây, Quận 2",KXĐ,1,1,Homyland Riverside (HomyLand 3),2023-03-30,A02146211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3472,3.05,59.8,51.0,Căn hộ,1,2,"Mai Chí Thọ, An Phú, Quận 2",KXĐ,1,2,The Sun Avenue,2023-04-04,A0284311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3473,2.6,42.62,61.4,Căn hộ,2,1,"Chu Văn An, Phường 26, Bình Thạnh",Bắc,0,2,KXĐ,2023-04-04,ABT102695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3474,5.35,76.47,70.0,Căn hộ,2,2,"Bến Vân Đồn, Phường 6, Quận 4",Tây,1,1,Masteri Millennium,2023-04-05,A045924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3475,1.65,27.05,61.0,Căn hộ,2,1,"Thới An 15, Thới An, Quận 12",Đông,0,1,KXĐ,2023-03-24,A12117221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,3.7,48.05,77.97,Căn hộ,2,2,"Nguyễn Văn Linh, Bình Hưng, Bình Chánh",KXĐ,1,2,Mizuki Park,2023-04-06,ABC133730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3477,5.8,78.38,74.0,Căn hộ,2,2,"Bến Vân Đồn, Phường 6, Quận 4",KXĐ,1,1,Masteri Millennium,2023-04-06,A0440534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3478,4.2,56.76,74.5,Căn hộ,2,1,"Lương Định Của, Bình Khánh, Quận 2",Đông Bắc,0,2,Paris Hoàng Kim,2023-02-21,A02141969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3479,2.4,35.82,67.9,Căn hộ,2,2,"Phạm Hùng, Bình Hưng, Bình Chánh",Đông Nam,1,2,Terra Mia,2023-02-21,ABC136310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3480,1.8,35.29,51.9,Căn hộ,2,1,"Tân Sơn Nhì, Tân Sơn Nhì, Tân Phú",KXĐ,0,0,KXĐ,2023-04-04,ATP145950,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3481,5.2,60.47,86.0,Căn hộ,3,2,"Mai Chí Thọ, An Phú, Quận 2",Đông Bắc,1,1,The Sun Avenue,2023-04-04,A0270839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3482,4.0,44.44,90.0,Căn hộ,3,2,"Võ Văn Kiệt, Phường 3, Quận 6",Nam,1,1,Viva Riverside,2023-04-06,A0665337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3483,7.3,51.77,141.9,Căn hộ,3,2,"Đường N1, Sơn Kỳ, Tân Phú",KXĐ,1,2,Celadon City,2023-03-07,ATP145045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3484,2.73,36.36,75.0,Căn hộ,2,2,"Số 18, Hiệp Bình Chánh, Thủ Đức",KXĐ,0,1,Newtown Apartment,2023-03-07,ATD145041,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3485,2.55,37.5,68.0,Căn hộ,2,2,"Tăng Nhơn Phú, Phước Long B, Quận 9",Đông Nam,1,1,Citrine Apartment,2023-04-05,A0965114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3486,3.0,38.96,77.0,Căn hộ,2,2,"Cao Lỗ, Phường 4, Quận 8",Tây Bắc,1,0,Topaz Elite,2023-03-06,A0865566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3487,4.8,48.48,99.0,Căn hộ,2,2,"Nguyễn Hữu Thọ, Tân Hưng, Quận 7",KXĐ,0,1,Sunrise City,2023-03-07,A07145085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3488,3.05,36.75,83.0,Căn hộ,2,2,"Số 9A, Bình Hưng, Bình Chánh",KXĐ,1,1,Citizen Trung Sơn,2023-03-09,ABC145269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3489,2.1,33.33,63.0,Căn hộ,2,2,"Bình Chiểu, Bình Chiểu, Thủ Đức",KXĐ,1,2,Stown Thủ Đức,2023-03-07,ATD145200,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3490,1.7,33.33,51.34,Căn hộ,2,1,"Lê Thị Riêng, Thới An, Quận 12",KXĐ,1,2,Hà Đô Riverside,2023-03-08,A12145217,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3491,3.25,35.33,92.0,Căn hộ,3,2,"Cao Lỗ, Phường 4, Quận 8",KXĐ,1,0,Topaz Elite,2023-03-10,A08142452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,2.9,38.67,75.27,Căn hộ,2,2,"Võ Văn Kiệt, Phường 16, Quận 8",KXĐ,1,1,Diamond Riverside,2023-03-09,A08145276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3493,3.0,55.56,54.0,Căn hộ,2,1,"Nguyễn Trãi, Nguyễn Cư Trinh, Quận 1",Đông Nam,0,2,KXĐ,2023-03-10,A0186132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,3.05,40.67,75.0,Căn hộ,2,2,"Võ Văn Kiệt, Phường 16, Quận 8",Bắc,1,1,Diamond Riverside,2023-03-07,A08145179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495,1.95,39.0,50.0,Căn hộ,2,1,"Nguyễn Văn Công, Phường 3, Gò Vấp",KXĐ,1,2,KXĐ,2023-03-07,AGV145191,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,3.39,47.08,72.0,Căn hộ,2,2,"Hoàng Quốc Việt, Phú Thuận, Quận 7",KXĐ,1,2,Sky 89,2023-03-13,A07142615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,2.13,31.32,68.0,Căn hộ,2,2,"Tân Chánh Hiệp 21, Tân Chánh Hiệp, Quận 12",KXĐ,0,2,Hưng Ngân Garden,2023-03-13,A12145389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3499,3.9,43.82,89.0,Căn hộ,2,2,"Số 17, Hiệp Bình Chánh, Thủ Đức",KXĐ,0,1,4S Riverside Bình Triệu,2023-03-14,ATD145416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,2.35,33.57,70.0,Căn hộ,2,2,"Đào Trinh Nhất, Linh Tây, Thủ Đức",KXĐ,0,0,Linh Tây Tower,2023-03-14,ATD145418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
