price,price_per_area,land_area,floor_area,type,bedrooms,bathrooms,address,direction,floor,law_doc,furniture,entrance,project,post_date,id,Ban công,Sân vườn,Chỗ đậu xe hơi,Nuôi thú cưng,Phòng cho giúp việc,Phòng giải trí,Quầy minibar,Tầng hầm,Góc làm việc,Nhà kho,Gym,Hồ bơi riêng,Giếng trời
2.8,96.55,29.0,58.0,Nhà phố,3,2,"Mễ Cốc, Phường 15, Quận 8",Tây Nam,2,0,0,KXĐ,KXĐ,2022-10-06,T08117215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.85,49.16,119.6,104.4,Nhà phố,4,3,"Phạm Thế Hiển, Phường 6, Quận 8",Nam,1,0,0,KXĐ,KXĐ,2022-10-06,T08117231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3,53.75,80.0,160.0,Nhà phố,2,2,"Bạch Đằng, Phường 15, Bình Thạnh",KXĐ,2,0,2,KXĐ,KXĐ,2022-10-07,TBT92518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,128.57,105.6,219.0,Nhà phố,1,1,"Số 5, Nhà Bè, Nhà Bè",Đông Nam,3,0,0,KXĐ,KXĐ,2022-10-07,TNB102970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,47.14,70.0,115.2,Nhà phố,3,2,"Trần Văn Giàu, Phạm Văn Hai, Bình Chánh",Đông Nam,1,0,0,3m,KXĐ,2022-10-07,TBC109926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,146.46,99.0,150.0,Nhà phố,5,5,"Âu Cơ, Phường 9, Tân Bình",Đông Nam,1,0,0,KXĐ,KXĐ,2022-10-06,TTB117202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,101.89,53.6,106.0,Nhà phố,3,2,"Âu Dương Lân, Phường 3, Quận 8",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-07,T08106573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,94.37,71.9,170.1,Nhà phố,5,4,"Mễ Cốc, Phường 15, Quận 8",Tây Bắc,4,0,0,KXĐ,KXĐ,2022-10-07,T08102214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.8,138.46,78.3,279.2,Nhà phố,4,4,"Lê Thúc Hoạch, Phú Thọ Hòa, Tân Phú",Bắc,4,0,1,KXĐ,KXĐ,2022-10-06,TTP102382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,142.86,21.0,40.0,Nhà phố,1,1,"Bà Hom, Phường 13, Quận 6",Bắc,2,0,0,KXĐ,KXĐ,2022-10-07,T06107980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,128.0,25.3,50.6,Nhà phố,2,2,"Chu Văn An, Phường 12, Bình Thạnh",Tây Bắc,2,0,2,KXĐ,KXĐ,2022-10-07,TBT99015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,56.82,176.0,138.8,Nhà phố,2,2,"Quách Điêu, Vĩnh Lộc A, Bình Chánh",Đông,1,0,0,7.5m,KXĐ,2022-10-07,TBC109104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,175.61,41.0,118.0,Nhà phố,3,3,"Đinh Tiên Hoàng, Phường 1, Bình Thạnh",Đông,2,0,2,KXĐ,KXĐ,2022-10-07,TBT77293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,118.64,59.8,85.9,Nhà phố,2,1,"Hồng Bàng, Phường 12, Quận 6",Đông Bắc,2,0,0,KXĐ,KXĐ,2022-10-07,T06108424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,56.45,62.5,94.6,Nhà phố,3,2,"Nguyễn Quý Yêm, An Lạc, Bình Tân",Tây Nam,1,0,0,KXĐ,KXĐ,2022-10-07,TTA117449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,127.27,22.0,46.2,Nhà phố,2,1,"Nguyễn Thượng Hiền, Phường 1, Gò Vấp",Đông Bắc,2,0,1,KXĐ,KXĐ,2022-10-07,TGV87320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,79.55,44.5,44.5,Nhà phố,4,3,"Âu Dương Lân, Phường 3, Quận 8",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-07,T08108474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,156.25,80.0,260.0,Nhà phố,4,5,"Bạch Đằng, Phường 15, Bình Thạnh",Đông Bắc,4,0,2,KXĐ,KXĐ,2022-10-08,TBT95885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,95.24,63.7,118.1,Nhà phố,4,4,"Quang Trung, Phường 11, Gò Vấp",KXĐ,3,0,2,KXĐ,KXĐ,2022-10-08,TGV111007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,97.53,81.0,180.0,Nhà phố,4,3,"Số 13, Bình Trưng Tây, Quận 2",Tây,3,2,2,KXĐ,KXĐ,2022-10-07,T0276787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6,139.39,33.0,68.0,Nhà phố,2,2,"Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh",Đông,2,0,2,KXĐ,KXĐ,2022-10-08,TBT75158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,250.0,26.1,108.39,Nhà phố,3,2,"Võ Văn Kiệt, Cầu Kho, Quận 1",Tây Nam,4,0,0,4.5m,KXĐ,2022-10-08,T01117478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,129.51,61.7,112.0,Nhà phố,4,2,"Phạm Phú Thứ, Phường 3, Quận 6",Đông Nam,3,0,2,KXĐ,KXĐ,2022-10-07,T06103095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,145.45,22.9,34.8,Nhà phố,2,2,"Lê Văn Quới, Bình Trị Đông A, Bình Tân",Đông Bắc,2,0,0,4.4m,KXĐ,2022-10-08,TTA117482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.88,125.16,31.7,73.7,Nhà phố,3,2,"Dương Bá Trạc, Phường 1, Quận 8",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-08,T08117509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,101.92,52.6,105.1,Nhà phố,3,3,"Nguyễn Thượng Hiền, Phường 5, Phú Nhuận",Tây Nam,2,0,0,1.53m,KXĐ,2022-10-08,TPN104852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.45,40.83,60.0,46.0,Nhà phố,2,1,"Huỳnh Tấn Phát, Phú Xuân, Nhà Bè",Tây,1,0,0,KXĐ,KXĐ,2022-10-11,TNB101325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,236.84,57.86,200.8,Nhà phố,4,3,"Trần Bình Trọng, Phường 4, Quận 5",Đông,3,0,2,6m,KXĐ,2022-10-08,T05103824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,96.0,50.1,144.2,Nhà phố,4,3,"Huỳnh Tấn Phát, Nhà Bè, Nhà Bè",Đông Bắc,3,0,0,KXĐ,KXĐ,2022-10-11,TNB109701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,106.12,49.1,132.1,Nhà phố,3,3,"Số 6, Phường 15, Gò Vấp",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-08,TGV117505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,256.1,41.5,166.0,Nhà phố,4,4,"Huỳnh Tấn Phát, Nhà Bè, Nhà Bè",KXĐ,4,0,0,KXĐ,KXĐ,2022-10-11,TNB109497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.7,258.49,53.29,75.65,Nhà phố,1,1,"Cống Quỳnh, Nguyễn Cư Trinh, Quận 1",KXĐ,1,0,0,2.8m,KXĐ,2022-10-11,T01117451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.59,122.7,141.8,Nhà phố,2,2,"Đinh Đức Thiên, Tân Quý Tây, Bình Chánh",Đông Bắc,2,0,2,KXĐ,KXĐ,2022-10-11,PBC117874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4,141.67,24.7,52.0,Nhà phố,1,2,"Bến Vân Đồn, Phường 5, Quận 4",Đông,2,0,0,KXĐ,KXĐ,2022-10-11,TUN58033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3,100.0,33.6,67.2,Nhà phố,2,2,"Hồng Bàng, Phường 16, Quận 11",Tây,2,0,1,KXĐ,KXĐ,2022-10-11,T1168932,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.5,67.57,37.8,37.8,Nhà phố,1,1,"Mễ Cốc, Phường 15, Quận 8",KXĐ,1,0,0,KXĐ,KXĐ,2022-10-11,T08105347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.35,76.43,70.2,173.4,Nhà phố,4,4,"Nguyễn Văn Tăng, Long Thạnh Mỹ, Quận 9",Đông Bắc,3,0,0,KXĐ,KXĐ,2022-10-11,T09101909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,82.28,79.0,134.1,Nhà phố,5,4,"Lò Gốm, Phường 8, Quận 6",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-11,T06109759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.45,54.27,82.6,122.8,Nhà phố,4,2,"Thạnh Lộc 12, Thạnh Lộc, Quận 12",Tây Bắc,2,0,2,KXĐ,KXĐ,2022-10-11,T12117861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,105.0,100.0,145.0,Nhà phố,4,3,"Dương Bá Trạc, Phường 1, Quận 8",Đông,2,0,0,KXĐ,KXĐ,2022-10-11,T08105362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.75,59.9,96.0,139.0,Nhà phố,3,2,"Nguyễn Bình, Phú Xuân, Nhà Bè",Tây Nam,2,0,0,3.7m,KXĐ,2022-10-11,TNB105047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,203.95,76.0,228.0,Nhà phố,4,4,"Liên Phường, Phú Hữu, Quận 9",KXĐ,3,0,2,KXĐ,KXĐ,2022-10-11,T09101760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2,600.0,27.7,120.27,Nhà phố,3,3,"Nguyễn Cảnh Chân, Cầu Kho, Quận 1",KXĐ,3,0,1,KXĐ,KXĐ,2022-10-11,T01117609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,491.8,61.35,234.63,Nhà phố,7,6,"Nguyễn Văn Cừ, Phường 2, Quận 5",KXĐ,5,0,0,KXĐ,KXĐ,2022-10-11,T0596841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,71.43,35.0,35.0,Nhà phố,1,1,"Bến Bình Đông, Phường 14, Quận 8",Đông,1,0,0,KXĐ,KXĐ,2022-10-11,T0887750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,61.9,84.0,81.5,Nhà phố,2,2,"Ấp Mỹ Hòa, Trung Chánh, Hóc Môn",Tây Bắc,2,0,0,8m,KXĐ,2022-10-11,THM117927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,128.83,163.0,185.7,Nhà phố,1,1,"Vạn Hạnh, Tân Thành, Tân Phú",Đông Nam,2,0,0,KXĐ,KXĐ,2022-10-13,TTP118139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.9,375.68,37.6,95.6,Nhà phố,3,2,"Lê Hồng Phong, Phường 1, Quận 10",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-13,T10118135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.2,91.07,112.0,204.4,Nhà phố,4,4,"Xô Viết Nghệ Tĩnh, Phường 26, Bình Thạnh",KXĐ,2,0,2,KXĐ,KXĐ,2022-10-13,TBT118112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,62.5,44.0,62.8,Nhà phố,3,2,"Hương Lộ 80, Vĩnh Lộc A, Bình Chánh",KXĐ,1,0,0,KXĐ,KXĐ,2022-10-13,TBC118121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,166.67,15.3,30.6,Nhà phố,2,2,"Nguyễn Hữu Cầu, Tân Định, Quận 1",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-13,T0196999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,322.03,59.7,214.8,Nhà phố,7,8,"Trần Hưng Đạo, Cầu Kho, Quận 1",Đông,4,0,2,KXĐ,KXĐ,2022-10-13,T01102485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,111.67,60.1,83.2,Nhà phố,2,2,"Số 5, Phường 17, Gò Vấp",Đông Nam,2,0,2,KXĐ,KXĐ,2022-10-13,TGV118130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,300.0,55.3,211.2,Nhà phố,2,5,"Nguyễn Thái Sơn, Phường 5, Gò Vấp",Tây Bắc,3,0,0,16m,KXĐ,2022-10-13,TGV118143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9,131.82,22.6,45.2,Nhà phố,1,2,"Lê Thị Bạch Cát, Phường 11, Quận 11",Bắc,2,0,0,KXĐ,KXĐ,2022-10-13,T11105351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,62.5,88.9,191.2,Nhà phố,3,4,"Tân Xuân 2, Tân Xuân, Hóc Môn",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-12,THM118109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,93.75,64.0,120.0,Nhà phố,4,2,"Lạc Long Quân, Phường 5, Quận 11",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-13,T1185786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,121.21,33.6,107.6,Nhà phố,4,3,"Lạc Long Quân, Phường 3, Quận 11",Đông Nam,2,0,0,KXĐ,KXĐ,2022-10-13,T11105726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8,180.0,10.0,20.0,Nhà phố,2,3,"Hồ Thị Kỷ, Phường 1, Quận 10",Tây Nam,2,0,0,KXĐ,KXĐ,2022-10-13,T1074355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,612.24,49.0,179.4,Nhà phố,3,3,"Nguyễn Đình Chiểu, Phường 5, Quận 3",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-13,T0391954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,151.52,33.0,165.0,Nhà phố,5,5,"Hồng Bàng, Phường 1, Quận 11",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-13,T1176420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.8,251.16,43.0,131.2,Nhà phố,6,2,"Xóm Đất, Phường 8, Quận 11",Bắc,3,0,0,KXĐ,KXĐ,2022-10-13,T11109832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.13,116.55,44.72,89.44,Nhà phố,2,2,"Ni Sư Huỳnh Liên, Phường 10, Tân Bình",Đông Nam,2,0,2,2.5m,KXĐ,2022-10-13,TTB118148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,61.61,112.5,209.4,Nhà phố,5,4,"Đường TK 12, Xuân Thới Đông, Hóc Môn",Nam,3,0,2,KXĐ,KXĐ,2022-10-13,THM118158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.2,180.65,62.0,104.0,Nhà phố,4,2,"3 Tháng 2, Phường 14, Quận 10",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-13,T10116166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.9,189.71,68.0,136.0,Nhà phố,8,8,"Nguyễn Thái Học, Cầu Ông Lãnh, Quận 1",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-13,T0188428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,84.21,76.1,89.4,Nhà phố,3,2,"Số 11, Cát Lái, Quận 2",Bắc,1,0,2,KXĐ,KXĐ,2022-10-13,T02118165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.45,106.86,51.5,112.2,Nhà phố,3,2,"Dương Cát Lợi, Nhà Bè, Nhà Bè",Nam,3,0,2,KXĐ,KXĐ,2022-10-13,TNB118196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,160.47,43.1,150.0,Nhà phố,3,3,"Nguyễn Hữu Tiến, Tây Thạnh, Tân Phú",Nam,3,0,2,3.5m,KXĐ,2022-10-13,TTP118182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,662.65,83.8,339.1,Nhà phố,5,3,"Nguyễn Duy Dương, Phường 2, Quận 10",Tây Nam,3,0,0,KXĐ,KXĐ,2022-10-13,T10104847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,235.29,17.7,50.1,Nhà phố,2,3,"Nguyễn Đình Chiểu, Phường 4, Quận 3",KXĐ,3,0,2,KXĐ,KXĐ,2022-10-12,T0398249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,72.37,76.5,75.1,Nhà phố,1,1,"Huỳnh Đình Hai, Phường 24, Bình Thạnh",Tây,1,0,0,KXĐ,KXĐ,2022-10-12,TBT80278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,90.48,105.0,170.0,Nhà phố,4,3,"Đường Số 13, Bình Trưng Tây, Quận 2",KXĐ,3,0,1,KXĐ,KXĐ,2022-10-12,T0299597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,271.93,57.0,115.0,Nhà phố,2,2,"Lữ Gia, Phường 15, Quận 11",Bắc,2,0,0,KXĐ,KXĐ,2022-10-12,T11118038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.34,106.91,78.9,118.0,Nhà phố,3,3,"Âu Cơ, Tân Sơn Nhì, Tân Phú",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-12,TTP118053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,294.44,18.3,36.6,Nhà phố,2,2,"Ngô Đức Kế, Phường 12, Bình Thạnh",Nam,3,0,0,KXĐ,KXĐ,2022-10-12,TBT107825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,155.56,27.8,83.4,Nhà phố,2,3,"Đoàn Hồng Phước, Hòa Thạnh, Tân Phú",Đông,3,0,0,KXĐ,KXĐ,2022-10-12,TTP118062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,179.1,134.7,314.02,Nhà phố,6,4,"Làng Tân Phú, Tăng Nhơn Phú A, Quận 9",KXĐ,3,0,0,KXĐ,KXĐ,2022-10-12,T0996523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6,62.16,74.0,74.0,Nhà phố,2,1,"Đường 494, Tăng Nhơn Phú A, Quận 9",KXĐ,1,0,0,KXĐ,KXĐ,2022-10-12,T0989871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,136.36,66.7,66.7,Nhà phố,2,2,"Lạc Long Quân, Phường 5, Quận 11",Đông Bắc,1,0,1,KXĐ,KXĐ,2022-10-12,T1172416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,100.0,38.0,69.4,Nhà phố,2,2,"Huỳnh Tấn Phát, Nhà Bè, Nhà Bè",Đông Bắc,2,0,1,KXĐ,KXĐ,2022-10-12,TNB118077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,123.08,39.0,78.0,Nhà phố,2,2,"Lê Văn Thịnh, Cát Lái, Quận 2",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-12,T0281197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,131.03,29.8,50.6,Nhà phố,2,2,"Phạm Văn Chí, Phường 7, Quận 6",Tây Nam,2,0,0,2.2m,KXĐ,2022-10-12,T06118081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,205.26,95.0,665.0,Nhà phố,16,16,"Ung Văn Khiêm, Phường 25, Bình Thạnh",Tây Bắc,7,0,1,KXĐ,KXĐ,2022-10-12,TBT109293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,653.85,26.1,42.4,Nhà phố,1,1,"3 Tháng 2, Phường 11, Quận 10",KXĐ,2,0,0,KXĐ,KXĐ,2022-10-12,T10118054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,111.76,51.1,91.4,Nhà phố,3,2,"Đường 41, Tân Hưng Thuận, Quận 12",Tây Bắc,2,0,0,5m,KXĐ,2022-10-12,T12110406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,94.59,74.3,113.2,Nhà phố,3,2,"Bình Trưng, Bình Trưng Tây, Quận 2",KXĐ,1,0,2,KXĐ,KXĐ,2022-10-12,T02105059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,220.0,50.7,50.7,Nhà phố,1,1,"Cây Keo, Hiệp Tân, Tân Phú",KXĐ,1,0,0,KXĐ,KXĐ,2022-10-12,TTP118080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,197.67,43.1,129.3,Nhà phố,3,3,"Trần Quang Diệu, Phường 14, Quận 3",Tây Bắc,3,0,0,KXĐ,KXĐ,2022-10-12,T03111761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,211.54,26.6,53.3,Nhà phố,2,1,"Nguyễn Cảnh Chân, Cầu Kho, Quận 1",Tây Bắc,2,0,0,KXĐ,KXĐ,2022-10-12,T0199605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,125.0,32.0,96.0,Nhà phố,1,2,"Tân Thới Nhất 5, Tân Thới Nhất, Quận 12",Đông,2,0,2,KXĐ,KXĐ,2022-10-12,T1288072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,173.08,52.0,104.0,Nhà phố,3,3,"Trần Đình Xu, Cầu Kho, Quận 1",Đông,2,0,2,KXĐ,KXĐ,2022-10-12,T0175871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,140.0,20.2,35.6,Nhà phố,2,2,"Lê Văn Quới, Bình Trị Đông A, Bình Tân",Tây Nam,2,0,0,KXĐ,KXĐ,2022-10-12,TTA91414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,129.17,48.4,128.6,Nhà phố,4,3,"Bến Phú Định, Phường 16, Quận 8",Đông,3,0,0,KXĐ,KXĐ,2022-10-11,T08110382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.15,147.14,35.5,92.5,Nhà phố,2,3,"Dương Bá Trạc, Phường 2, Quận 8",Đông Nam,2,0,2,KXĐ,KXĐ,2022-10-11,T08108659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,145.83,24.6,57.2,Nhà phố,2,1,"Đoàn Văn Bơ, Phường 9, Quận 4",Tây Nam,2,0,2,KXĐ,KXĐ,2022-10-11,T04117933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,134.04,47.4,96.0,Nhà phố,4,2,"Dương Bá Trạc, Phường 1, Quận 8",Tây Bắc,2,0,0,2.5m,KXĐ,2022-10-11,T08108136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
