,ID,Quarter,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document
21684,28244,2,2019,dong da,26.0,160.0,nha pho du an,3.0,2.0,4.0,3.0,1.0,Giay đo
21685,28245,2,2019,hoang mai,3.65,65.0,nha pho du an,,,,,,not provided
21686,28246,2,2019,cau giay,13.0,60.0,nha pho du an,4.0,,7.0,,,Giay đo
21687,28247,2,2019,dong da,10.0,36.0,nha pho du an,4.0,3.0,8.0,3.0,,Giay đo
21688,28248,2,2019,dong da,2.1,25.0,nha pho du an,5.0,4.0,2.0,3.0,1.0,Giay đo
21689,28249,2,2019,ba dinh,16.5,30.0,nha pho du an,,,,,,not provided
21690,28250,2,2019,hai ba trung,9.5,50.0,nha pho du an,4.0,,6.0,3.0,1.0,Giay đo
21691,28251,2,2019,thanh xuan,3.7,35.0,nha pho du an,,,,,,not provided
21692,28252,2,2019,hai ba trung,3.0,,nha pho du an,,,,,,not provided
21693,28253,2,2019,dong da,10.0,53.0,nha pho du an,4.0,3.0,8.0,4.0,2.0,So hong
21694,28254,2,2019,hoang mai,7.7,70.0,nha pho du an,5.0,,,8.0,,not provided
21695,28255,2,2019,hai ba trung,3.8,48.0,nha pho du an,1.0,1.0,,1.0,1.0,Giay đo
21696,28256,2,2019,cau giay,30.0,88.0,nha pho du an,8.0,,17.5,10.0,1.0,Giay đo
21697,28257,2,2019,south tu liem,3.5,78.0,nha pho du an,1.0,4.0,5.0,4.0,,Giay đo
21698,28258,2,2019,hoang mai,2.45,4.0,nha pho du an,,3.0,,4.0,,Giay đo
21699,28259,2,2019,dong da,3.5,40.0,nha pho du an,4.0,,3.0,4.0,,So hong
21700,28260,2,2019,dong da,3.0,30.0,nha pho du an,,,,,,not provided
21701,28261,2,2019,dong da,3.85,32.0,nha pho du an,4.0,,4.0,4.0,,So hong
21702,28262,2,2019,dong da,4.5,40.0,nha pho du an,,,,,,not provided
21703,28264,2,2019,gia lam,1.0,,nha pho du an,,,,,,not provided
21704,28266,2,2019,hoan kiem,14.2,3.0,nha pho du an,,,,,,not provided
21705,28268,2,2019,dong da,2.6,34.0,nha pho du an,5.0,,,,,Giay đo
21706,28269,2,2019,cau giay,0.15,80.0,nha pho du an,,,,,,not provided
21707,28270,2,2019,hoang mai,28.0,99.0,nha pho du an,6.0,1.0,6.0,5.0,1.0,Giay đo
21708,28272,2,2019,hai ba trung,1.88,18.0,nha pho du an,,4.0,6.0,4.0,1.0,Giay đo
21709,28277,2,2019,dong da,3.6,30.0,nha pho du an,4.0,,,,,Giay đo
21710,28278,2,2019,thanh xuan,14.0,85.0,nha pho du an,,,,,,not provided
21711,28279,2,2019,hai ba trung,2.2,32.0,nha pho du an,,,,,,Giay đo
21712,28280,2,2019,thanh xuan,3.35,43.1,nha pho du an,,,,,,not provided
21713,28281,2,2019,hai ba trung,2.2,32.0,nha pho du an,,,,,,not provided
21714,28282,2,2019,hai ba trung,3.1,33.0,nha pho du an,,,,,,not provided
21715,28284,2,2019,thanh xuan,8.0,55.0,nha pho du an,5.0,5.0,12.5,6.0,2.0,Giay đo
21716,28286,2,2019,ha dong,0.85,132.0,nha pho du an,,,,,,not provided
21717,28287,2,2019,cau giay,3.3,5.0,nha pho du an,,,,,,Giay đo
21718,28290,2,2019,ba dinh,2.9,170.0,nha pho du an,4.0,,25.0,,,So hong
21719,28291,2,2019,dong da,3.8,45.0,nha pho du an,3.0,,3.0,2.0,1.0,So hong
21720,28292,2,2019,cau giay,7.6,55.0,nha pho du an,,,,,,not provided
21721,28293,2,2019,hoang mai,1.7,30.0,nha pho du an,3.0,3.0,,2.0,,Giay đo
21722,28295,2,2019,hoang mai,23.5,112.0,nha pho du an,5.0,,40.0,6.0,1.0,Giay đo
21723,28296,2,2019,long bien,0.93,30.0,nha pho du an,,,,,,not provided
21724,28298,2,2019,gia lam,1.0,40.0,nha pho du an,,,,,,not provided
21725,28300,2,2019,cau giay,43.0,116.0,nha pho du an,8.0,5.0,6.0,5.0,1.0,Giay đo
21726,28301,2,2019,cau giay,7.7,44.0,nha pho du an,1.0,1.0,4.0,1.0,1.0,Giay đo
21727,28302,2,2019,hoang mai,28.0,99.0,nha pho du an,6.0,1.0,6.0,5.0,1.0,Giay đo
21728,28303,2,2019,thanh xuan,6.6,83.0,nha pho du an,4.0,,5.0,6.0,,So hong
21729,28304,2,2019,hai ba trung,6.8,50.0,nha pho du an,,,,,,not provided
21730,28305,2,2019,ha dong,0.82,65.0,nha pho du an,6.0,1.0,12.5,1.0,1.0,Hop đong
21731,28308,2,2019,dong da,12.5,70.0,nha pho du an,6.0,9.0,12.5,10.0,1.0,Giay đo
21732,28309,2,2019,gia lam,0.25,100.0,nha pho du an,,,,,,not provided
21733,28310,2,2019,ba dinh,18.5,37.0,nha pho du an,,,,,,not provided
21734,28311,2,2019,ba dinh,20.5,151.0,nha pho du an,,,,,,not provided
21735,28312,2,2019,dong da,3.85,38.0,nha pho du an,,,,,,not provided
21736,28313,2,2019,ba dinh,16.9,98.0,nha pho du an,,,,,,not provided
21737,28314,2,2019,hoan kiem,12.5,33.0,nha pho du an,5.0,,17.5,,,So hong
21738,28315,2,2019,thanh xuan,5.3,60.0,nha pho du an,4.0,,3.0,5.0,,So hong
21739,28316,2,2019,thanh xuan,3.6,50.0,nha pho du an,,,,,,not provided
21740,28317,2,2019,thanh xuan,3.8,48.0,nha pho du an,,,,,,not provided
21741,28318,2,2019,thanh xuan,3.8,52.0,nha pho du an,,,,,,not provided
21742,28319,2,2019,hoang mai,3.4,,nha pho du an,,,,,,not provided
21743,28320,2,2019,ha dong,5.2,40.0,nha pho du an,5.0,5.0,17.5,6.0,1.0,Giay đo
21744,28322,2,2019,hoang mai,3.5,35.0,nha pho du an,5.0,3.0,4.0,3.0,1.0,Giay đo
21745,28323,2,2019,hai ba trung,11.0,110.0,nha pho du an,,,,,,not provided
21746,28325,2,2019,thanh xuan,34.5,225.0,nha pho du an,3.0,2.0,8.0,3.0,1.0,So hong
21747,28326,2,2019,cau giay,3.45,43.0,nha pho du an,5.0,,2.0,3.0,1.0,Giay đo
21748,28327,2,2019,cau giay,6.5,40.0,nha pho du an,4.0,5.0,17.5,5.0,1.0,Giay đo
21749,28328,2,2019,ha dong,5.0,37.0,nha pho du an,,,,,,not provided
21750,28331,2,2019,hoang mai,0.77,4.0,nha pho du an,,,,,,not provided
21751,28332,2,2019,ba dinh,15.8,66.0,nha pho du an,,,,,,not provided
21752,28334,2,2019,hai ba trung,15.45,57.0,nha pho du an,,,,,,not provided
21753,28336,2,2019,hai ba trung,4.7,40.0,nha pho du an,,,,,,not provided
21754,28337,2,2019,dong da,2.45,34.0,nha pho du an,,,,,,not provided
21755,28343,2,2019,ba dinh,25.5,66.0,nha pho du an,6.0,5.0,,4.0,1.0,Giay đo
21756,28344,2,2019,dong da,11.2,54.0,nha pho du an,,,,,,not provided
21757,28346,2,2019,thanh xuan,7.0,5.0,nha pho du an,1.0,1.0,2.0,1.0,1.0,So hong
21758,28347,2,2019,ha dong,0.1,200.0,nha pho du an,,,,,,not provided
21759,28348,2,2019,hoan kiem,15.0,110.0,nha pho du an,,2.0,,2.0,1.0,So hong
21760,28349,2,2019,hoang mai,19.9,107.0,nha pho du an,,,,,,not provided
21761,28351,2,2019,thanh xuan,13.8,81.0,nha pho du an,,,,,,not provided
21762,28353,2,2019,thanh xuan,3.6,34.0,nha pho du an,,,,,,Giay đo
21763,28355,2,2019,gia lam,7.5,132.0,nha pho du an,,,,,,not provided
21764,28356,2,2019,thanh xuan,3.8,33.0,nha pho du an,6.0,,,3.0,,Giay đo
21765,28357,2,2019,thanh xuan,5.2,50.0,nha pho du an,4.0,,4.0,3.0,1.0,Giay to hop le
21766,28358,2,2019,thanh xuan,4.9,45.0,nha pho du an,1.0,1.0,2.0,1.0,1.0,So hong
21767,28359,2,2019,thanh xuan,5.3,50.0,nha pho du an,4.0,,,3.0,1.0,Giay to hop le
21768,28360,2,2019,thanh xuan,3.3,37.0,nha pho du an,,,,,,not provided
21769,28361,2,2019,hoan kiem,2.5,32.0,nha pho du an,,,,,,not provided
21770,28362,2,2019,dong da,7.5,50.0,nha pho du an,,,,,,not provided
21771,28363,2,2019,hoang mai,2.7,32.0,nha pho du an,5.0,,,,,Giay đo
21772,28364,2,2019,ha dong,0.4,120.0,nha pho du an,,,,,,not provided
21773,28365,2,2019,cau giay,7.9,75.0,nha pho du an,,,,,,not provided
21774,28367,2,2019,tay ho,14.8,150.0,nha pho du an,3.0,3.0,5.0,3.0,1.0,Giay đo
21775,28368,2,2019,hoang mai,0.1,25.0,nha pho du an,,,,,,not provided
21776,28369,2,2019,hai ba trung,5.7,90.0,nha pho du an,,,,,,not provided
21777,28370,2,2019,dong da,4.2,38.0,nha pho du an,,,,,,not provided
21778,28371,2,2019,thanh xuan,5.25,46.0,nha pho du an,,,,,,not provided
21779,28372,2,2019,ba dinh,2.8,39.0,nha pho du an,,,,,,not provided
21780,28373,2,2019,cau giay,14.3,80.0,nha pho du an,,,,,,not provided
21781,28374,2,2019,dong da,6.3,50.0,nha pho du an,,4.0,2.0,4.0,1.0,So hong
21782,28375,2,2019,dong da,26.9,60.0,nha pho du an,5.0,,25.0,,,Giay đo
21783,28376,2,2019,ha dong,15.9,45.0,nha pho du an,,,,,,Giay đo
21784,28377,2,2019,ha dong,9.0,9.0,nha pho du an,,,,,,not provided
21785,28378,2,2019,cau giay,18.45,122.0,nha pho du an,7.0,1.0,7.0,1.0,1.0,Giay đo
21786,28379,2,2019,cau giay,18.45,122.0,nha pho du an,7.0,1.0,7.0,1.0,1.0,Giay đo
21787,28380,2,2019,thanh xuan,6.4,80.0,nha pho du an,4.0,,5.0,5.0,,So hong
21788,28381,2,2019,tay ho,0.55,93.0,nha pho du an,,,,,,not provided
21789,28382,2,2019,tay ho,16.5,100.0,nha pho du an,,,,,,not provided
21790,28383,2,2019,hai ba trung,5.0,45.0,nha pho du an,,,,,,not provided
21791,28385,2,2019,thanh xuan,6.4,78.0,nha pho du an,4.0,,5.0,4.0,,So hong
21792,28386,2,2019,hai ba trung,9.2,55.0,nha pho du an,,,,,,not provided
21793,28387,2,2019,hoang mai,1.95,18.0,nha pho du an,,,,,,not provided
21794,28388,2,2019,thanh xuan,7.9,4.0,nha pho du an,1.0,1.0,2.0,1.0,1.0,So hong
21795,28389,2,2019,dong da,2.9,30.0,nha pho du an,,,,,,not provided
21796,28391,2,2019,ba dinh,6.5,50.0,nha pho du an,4.0,4.0,6.0,4.0,1.0,So hong
21797,28392,2,2019,dong da,9.3,60.0,nha pho du an,5.0,4.0,5.0,4.0,1.0,So hong
21798,28393,2,2019,thanh xuan,6.3,54.0,nha pho du an,,,,,,not provided
21799,28394,2,2019,cau giay,19.0,60.0,nha pho du an,6.0,,25.0,,,Giay đo
21800,28395,2,2019,cau giay,18.9,50.0,nha pho du an,7.0,,25.0,,,Giay đo
21801,28396,2,2019,ha dong,3.0,40.0,nha pho du an,,,,,,not provided
21802,28397,2,2019,dong da,5.9,33.0,nha pho du an,4.0,3.0,6.0,3.0,1.0,Giay đo
21803,28400,2,2019,dong da,4.7,42.0,nha pho du an,,,,,,not provided
21804,28401,2,2019,tay ho,7.1,43.0,nha pho du an,,,,,,Giay đo
21805,28402,2,2019,ha dong,14.5,45.0,nha pho du an,,,25.0,,,Giay đo
21806,28403,2,2019,hoang mai,3.65,44.0,nha pho du an,,,,,,not provided
21807,28404,2,2019,tay ho,13.5,,nha pho du an,,,,,,not provided
21808,28405,2,2019,ha dong,14.5,42.0,nha pho du an,5.0,,,,,Giay đo
21809,28406,2,2019,ba dinh,4.0,45.0,nha pho du an,,,,,,not provided
21810,28407,2,2019,hai ba trung,3.0,,nha pho du an,,,,,,not provided
21811,28410,2,2019,gia lam,7.6,132.0,nha pho du an,,,12.5,,,So hong
21812,28412,2,2019,dong da,19.3,58.0,nha pho du an,,,,,,Giay đo
21813,28413,2,2019,long bien,3.1,,nha pho du an,,,,,,not provided
21814,28414,2,2019,hoang mai,3.7,49.0,nha pho du an,4.0,3.0,4.0,4.0,3.0,So hong
21815,28415,2,2019,thanh xuan,6.4,79.0,nha pho du an,4.0,,5.0,4.0,,So hong
21816,28416,2,2019,hai ba trung,3.3,32.0,nha pho du an,,,,,,not provided
21817,28417,2,2019,hoang mai,3.5,65.0,nha pho du an,3.0,,4.0,4.0,,So hong
21818,28419,2,2019,hoang mai,3.85,34.0,nha pho du an,,,,,,not provided
21819,28421,2,2019,dong da,3.2,30.0,nha pho du an,,,,,,not provided
21820,28422,2,2019,cau giay,60.5,193.0,nha pho du an,7.0,,25.0,12.0,,Giay đo
21821,28424,2,2019,dong da,10.0,65.0,nha pho du an,4.0,4.0,6.0,4.0,2.0,So hong
21822,28428,2,2019,hai ba trung,3.9,45.0,nha pho du an,4.0,3.0,4.0,3.0,1.0,Giay đo
21823,28429,2,2019,hoang mai,3.5,30.0,nha pho du an,,,,,,Giay đo
21824,28431,2,2019,tay ho,6.35,51.0,nha pho du an,,,,,,So hong
21825,28433,2,2019,ba dinh,11.5,68.0,nha pho du an,,,,,,not provided
21826,28436,2,2019,ba dinh,11.5,55.0,nha pho du an,,,,,,not provided
21827,28438,2,2019,dong da,15.0,,nha pho du an,,,,,,not provided
21828,28439,2,2019,ba dinh,13.5,88.0,nha pho du an,5.0,,5.0,5.0,1.0,So hong
21829,28440,2,2019,dong da,4.6,42.0,nha pho du an,4.0,,,4.0,,So hong
21830,28441,2,2019,hai ba trung,8.2,50.0,nha pho du an,,,,,,not provided
21831,28443,2,2019,hoan kiem,64.0,80.0,nha pho du an,4.0,3.0,,3.0,,Giay đo
21832,28444,2,2019,hoan kiem,28.0,80.0,nha pho du an,,2.0,6.0,3.0,,So hong
21833,28446,2,2019,tay ho,4.9,80.0,nha pho du an,4.0,4.0,3.0,4.0,1.0,Giay đo
21834,28447,2,2019,cau giay,6.5,,nha pho du an,,,,,,Giay đo
21835,28448,2,2019,cau giay,2.85,45.0,nha pho du an,,,,,,not provided
21836,28449,2,2019,tay ho,4.6,50.0,nha pho du an,4.0,4.0,,4.0,1.0,Giay đo
21837,28451,2,2019,gia lam,7.5,132.0,nha pho du an,,,,,,not provided
21838,28452,2,2019,dong da,14.8,90.0,nha pho du an,4.0,4.0,5.0,4.0,1.0,So hong
21839,28453,2,2019,gia lam,7.5,132.0,nha pho du an,,,,,,not provided
21840,28454,2,2019,thanh xuan,3.0,,nha pho du an,,,,,,not provided
21841,28455,2,2019,hai ba trung,19.5,80.0,nha pho du an,2.0,,60.0,,,Giay đo
21842,28456,2,2019,ha dong,3.5,42.0,nha pho du an,3.0,3.0,4.0,3.0,1.0,Giay đo
21843,28457,2,2019,thanh xuan,17.8,10.0,nha pho du an,,,,,,So hong
21844,28458,2,2019,cau giay,15.3,,nha pho du an,,,,,,not provided
21845,28460,2,2019,ha dong,14.5,45.0,nha pho du an,,,,,,Giay đo
21846,28462,2,2019,dong da,4.45,30.0,nha pho du an,,,,,,not provided
21847,28463,2,2019,dong da,3.8,40.0,nha pho du an,4.0,3.0,4.0,4.0,1.0,So hong
21848,28464,2,2019,thanh xuan,9.5,45.6,nha pho du an,,,,,,Giay đo
21849,28465,2,2019,cau giay,2.85,45.0,nha pho du an,,2.0,3.0,3.0,1.0,Giay đo
21850,28469,2,2019,thanh xuan,3.8,45.0,nha pho du an,,,,,,not provided
21851,28470,2,2019,hai ba trung,8.5,5.0,nha pho du an,,,,,,not provided
21852,28471,2,2019,hoang mai,11.0,65.0,nha pho du an,,,,,,not provided
21853,28472,2,2019,hai ba trung,19.6,92.0,nha pho du an,8.0,5.0,6.0,5.0,1.0,Giay đo
21854,28473,2,2019,dong da,2.85,37.0,nha pho du an,,,,,,not provided
21855,28474,2,2019,hoang mai,6.9,80.0,nha pho du an,,,,,,not provided
21856,28475,2,2019,ba dinh,31.0,61.0,nha pho du an,8.0,,25.0,7.0,1.0,Giay đo
21857,28476,2,2019,cau giay,3.5,32.0,nha pho du an,,,,,,Giay đo
21858,28477,2,2019,ha dong,7.5,50.0,nha pho du an,5.0,,12.5,,,Giay đo
21859,28478,2,2019,hai ba trung,2.4,28.0,nha pho du an,,,,,,not provided
21860,28479,2,2019,tay ho,4.9,75.0,nha pho du an,4.0,4.0,3.0,4.0,1.0,Giay đo
21861,28480,2,2019,dong da,2.9,32.0,nha pho du an,,,,,,not provided
21862,28481,2,2019,ha dong,4.0,100.0,nha pho du an,5.0,1.0,12.5,1.0,1.0,So hong
21863,28482,2,2019,dong da,4.1,43.0,nha pho du an,5.0,,,4.0,,So hong
21864,28483,2,2019,thanh xuan,0.28,55.0,nha pho du an,,,,,,not provided
21865,28484,2,2019,hai ba trung,19.8,85.0,nha pho du an,,,,,,Giay đo
21866,28487,2,2019,ha dong,3.5,42.0,nha pho du an,4.0,3.0,8.0,3.0,,Giay đo
21867,28490,2,2019,thanh xuan,3.35,26.0,nha pho du an,,,,,,So hong
21868,28491,2,2019,dan phuong,3.6,200.0,nha pho du an,,,,,,not provided
21869,28494,2,2019,dong da,4.4,30.0,nha pho du an,,,,,,not provided
21870,28495,2,2019,ba dinh,4.5,42.0,nha pho du an,4.0,4.0,3.0,3.0,1.0,Giay đo
21871,28496,2,2019,cau giay,57.5,180.0,nha pho du an,,,,,,not provided
21872,28497,2,2019,dong da,3.2,40.0,nha pho du an,,,,,,Giay đo
21873,28498,2,2019,cau giay,14.5,80.0,nha pho du an,,,,,,not provided
21874,28499,2,2019,thanh xuan,3.4,24.0,nha pho du an,,,,,,Giay đo
21875,28501,2,2019,tay ho,15.7,87.0,nha pho du an,,,,,,not provided
21876,28503,2,2019,thanh xuan,17.8,10.0,nha pho du an,7.0,6.0,12.5,10.0,,Giay đo
21877,28504,2,2019,hoan kiem,9.6,40.0,nha pho du an,3.0,2.0,,3.0,1.0,So hong
21878,28505,2,2019,hai ba trung,19.5,85.0,nha pho du an,,,,,,not provided
21879,28506,2,2019,thanh xuan,16.9,69.0,nha pho du an,3.0,,12.5,3.0,,Giay đo
21880,28508,2,2019,dong da,4.9,50.0,nha pho du an,3.0,3.0,,3.0,1.0,Giay đo
21881,28509,2,2019,hai ba trung,2.4,62.0,nha pho du an,8.0,2.0,,2.0,,not provided
21882,28511,2,2019,ba dinh,18.0,120.0,nha pho du an,,,,,,not provided
21883,28512,2,2019,long bien,4.5,95.0,nha pho du an,3.0,2.0,,5.0,1.0,So hong
21884,28513,2,2019,dong da,3.8,46.0,nha pho du an,5.0,,3.0,5.0,,So hong
21885,28514,2,2019,hai ba trung,19.5,80.0,nha pho du an,,,,,,not provided
21886,28515,2,2019,cau giay,42.0,110.0,nha pho du an,,,,,,not provided
21887,28516,2,2019,dong da,2.15,25.0,nha pho du an,,,,,,not provided
21888,28518,2,2019,hoan kiem,40.0,98.0,nha pho du an,5.0,3.0,4.0,3.0,1.0,Giay đo
21889,28519,2,2019,hoan kiem,70.0,100.0,nha pho du an,6.0,,,,,So hong
21890,28520,2,2019,cau giay,55.0,100.0,nha pho du an,9.0,,,,,So hong
21891,28522,2,2019,thanh xuan,7.9,48.0,nha pho du an,1.0,1.0,2.0,1.0,1.0,So hong
21892,28523,2,2019,dong da,6.4,50.0,nha pho du an,6.0,,5.0,,,Giay đo
21893,28524,2,2019,hoai duc,3.35,72.0,nha pho du an,3.0,,8.0,,,Giay đo
21894,28526,2,2019,hoang mai,9.9,66.0,nha pho du an,3.0,3.0,10.0,3.0,1.0,So hong
21895,28528,2,2019,thanh xuan,3.42,23.0,nha pho du an,,,,,,Giay đo
21896,28529,2,2019,ha dong,17.0,75.0,nha pho du an,9.0,10.0,17.5,14.0,2.0,So hong
21897,28530,2,2019,hoang mai,3.5,65.0,nha pho du an,4.0,,4.0,4.0,,So hong
21898,28531,2,2019,cau giay,0.22,88.0,nha pho du an,,,,,,not provided
21899,28532,2,2019,tay ho,0.3,80.0,nha pho du an,,,,,,not provided
21900,28534,2,2019,dong da,4.45,30.0,nha pho du an,,,,,,not provided
21901,28535,2,2019,hoang mai,3.0,,nha pho du an,,,,,,not provided
21902,28536,2,2019,ha dong,3.95,41.0,nha pho du an,,,,,,not provided
21903,28538,2,2019,gia lam,1.97,43.0,nha pho du an,,,5.0,,,So hong
21904,28539,2,2019,ba dinh,15.8,66.0,nha pho du an,,,,,,not provided
21905,28540,2,2019,hoang mai,3.5,3.0,nha pho du an,5.0,2.0,5.0,4.0,1.0,Giay đo
21906,28542,2,2019,dong da,6.0,60.0,nha pho du an,,,,,,not provided
21907,28543,2,2019,hai ba trung,4.3,48.0,nha pho du an,5.0,,,4.0,,Giay đo
21908,28544,2,2019,thanh xuan,8.3,52.0,nha pho du an,5.0,,,,,Giay đo
21909,28545,2,2019,hoang mai,2.5,19.0,nha pho du an,,,,,,not provided
21910,28546,2,2019,hai ba trung,4.95,48.0,nha pho du an,1.0,1.0,,1.0,1.0,Giay đo
21911,28547,2,2019,hoang mai,2.7,35.0,nha pho du an,5.0,,5.0,4.0,,Giay đo
21912,28551,2,2019,cau giay,11.5,80.0,nha pho du an,4.0,,,,,Giay đo
21913,28552,2,2019,thanh xuan,7.5,,nha pho du an,,,,,,not provided
21914,28556,2,2019,ba dinh,38.0,138.0,nha pho du an,4.0,4.0,,5.0,1.0,Giay đo
21915,28557,2,2019,thanh xuan,4.0,65.0,nha pho du an,5.0,,3.0,3.0,,So hong
21916,28558,2,2019,ba dinh,9.9,42.0,nha pho du an,4.0,3.0,,5.0,,So hong
21917,28560,2,2019,ba dinh,8.9,50.0,nha pho du an,5.0,5.0,6.0,5.0,1.0,So hong
21918,28563,2,2019,hai ba trung,6.5,25.0,nha pho du an,4.0,3.0,12.5,3.0,1.0,So hong
21919,28564,2,2019,hoan kiem,4.6,125.0,nha pho du an,2.0,2.0,,2.0,,Giay đo
21920,28565,2,2019,cau giay,4.4,50.0,nha pho du an,,,,,,not provided
21921,28566,2,2019,cau giay,23.0,113.0,nha pho du an,4.0,,40.0,,,Giay đo
21922,28567,2,2019,hoang mai,5.5,48.0,nha pho du an,,,,,,not provided
21923,28568,2,2019,thanh xuan,18.8,102.0,nha pho du an,3.0,6.0,17.5,6.0,1.0,Giay đo
21924,28569,2,2019,tay ho,4.7,40.0,nha pho du an,,,,,,not provided
21925,28570,2,2019,dong da,9.3,23.0,nha pho du an,2.0,,17.5,,,Giay đo
21926,28572,2,2019,dong da,15.0,92.0,nha pho du an,,,,,,Giay đo
21927,28573,2,2019,thanh xuan,3.9,48.0,nha pho du an,3.0,2.0,5.0,4.0,1.0,Giay đo
21928,28574,2,2019,long bien,16.0,81.0,nha pho du an,2.0,,25.0,,,Giay đo
21929,28576,2,2019,dong da,11.0,50.0,nha pho du an,2.0,,6.0,2.0,1.0,Giay đo
21930,28579,2,2019,gia lam,0.28,96.0,nha pho du an,,,,,,not provided
21931,28580,2,2019,dong da,1.8,23.0,nha pho du an,,,,,,not provided
21932,28583,2,2019,ba dinh,8.0,,nha pho du an,,,,,,not provided
21933,28584,2,2019,gia lam,1.2,31.0,nha pho du an,,,,,,So hong
21934,28585,2,2019,hoang mai,5.5,46.0,nha pho du an,,,,,,not provided
21935,28587,2,2019,ba dinh,6.95,55.0,nha pho du an,3.0,2.0,3.0,3.0,1.0,So hong
21936,28590,2,2019,hoang mai,15.0,70.0,nha pho du an,,,,,,not provided
21937,28593,2,2019,hai ba trung,16.0,60.0,nha pho du an,,,,,,not provided
21938,28594,2,2019,thanh xuan,6.8,34.0,nha pho du an,,,,,,not provided
21939,28595,2,2019,dong da,5.2,35.0,nha pho du an,,4.0,3.0,4.0,4.0,So hong
21940,28597,2,2019,hai ba trung,4.0,40.0,nha pho du an,4.0,,4.0,,4.0,So hong
21941,28598,2,2019,hoang mai,3.5,31.0,nha pho du an,,,,,,not provided
21942,28599,2,2019,cau giay,6.6,40.0,nha pho du an,4.0,4.0,,5.0,,So hong
21943,28600,2,2019,cau giay,4.65,34.0,nha pho du an,,,,,,Giay đo
21944,28601,2,2019,ba dinh,0.7,,nha pho du an,,,,,,not provided
21945,28602,2,2019,hoang mai,9.1,55.0,nha pho du an,4.0,3.0,5.0,4.0,1.0,So hong
21946,28604,2,2019,cau giay,7.6,55.0,nha pho du an,,,,,,not provided
21947,28605,2,2019,tay ho,39.9,125.0,nha pho du an,,,,,,not provided
21948,28606,2,2019,dong da,6.3,52.0,nha pho du an,5.0,3.0,4.0,3.0,1.0,Giay đo
21949,28607,2,2019,hai ba trung,3.6,45.0,nha pho du an,5.0,,,4.0,,Giay đo
21950,28608,2,2019,thanh xuan,2.95,3.0,nha pho du an,5.0,4.0,3.0,4.0,1.0,Giay đo
21951,28609,2,2019,thanh xuan,3.7,45.0,nha pho du an,5.0,,,5.0,,So hong
21952,28610,2,2019,long bien,0.9,41.0,nha pho du an,1.0,1.0,4.0,1.0,1.0,Giay đo
21953,28611,2,2019,gia lam,0.36,81.0,nha pho du an,,,,,,not provided
21954,28612,2,2019,hoang mai,3.1,40.0,nha pho du an,,4.0,3.0,,,Giay đo
21955,28613,2,2019,thanh xuan,2.75,40.0,nha pho du an,3.0,3.0,2.0,2.0,1.0,So hong
21956,28614,2,2019,ha dong,0.7,100.0,nha pho du an,,,,,,not provided
21957,28615,2,2019,dong da,7.5,50.0,nha pho du an,,,,,,not provided
21958,28616,2,2019,cau giay,6.5,50.0,nha pho du an,5.0,3.0,10.0,4.0,4.0,Giay đo
21959,28617,2,2019,dong da,7.0,52.0,nha pho du an,,,,,,not provided
21960,28618,2,2019,cau giay,6.2,62.0,nha pho du an,,,,,,not provided
21961,28619,2,2019,hai ba trung,23.5,100.0,nha pho du an,,,,,,not provided
21962,28620,2,2019,ba dinh,49.5,124.0,nha pho du an,3.0,,17.5,5.0,1.0,Giay đo
21963,28621,2,2019,hai ba trung,9.45,40.0,nha pho du an,6.0,,,,,Giay đo
21964,28622,2,2019,thanh xuan,5.25,45.0,nha pho du an,5.0,4.0,4.0,4.0,1.0,So hong
21965,28623,2,2019,thanh xuan,35.0,160.0,nha pho du an,,,,,,not provided
21966,28624,2,2019,dong da,3.4,4.0,nha pho du an,,,,,,not provided
21967,28625,2,2019,ba dinh,16.5,50.0,nha pho du an,,,,,,not provided
21968,28626,2,2019,long bien,17.0,142.0,nha pho du an,3.0,2.0,,2.0,,Giay đo
21969,28627,2,2019,dong da,8.5,76.0,nha pho du an,,,,,,not provided
21970,28628,2,2019,ba dinh,0.4,40.0,nha pho du an,,,,,,not provided
21971,28629,2,2019,hoan kiem,320.0,450.0,nha pho du an,14.0,14.0,10.0,14.0,1.0,So hong
21972,28630,2,2019,ba dinh,14.6,80.0,nha pho du an,5.0,2.0,,2.0,,Giay đo
21973,28632,2,2019,ba dinh,20.6,70.0,nha pho du an,,,,,,not provided
21974,28633,2,2019,hoan kiem,135.0,198.0,nha pho du an,5.0,5.0,3.0,5.0,1.0,So hong
21975,28634,2,2019,hoang mai,5.0,128.0,nha pho du an,1.0,1.0,2.0,1.0,1.0,So hong
21976,28635,2,2019,ba dinh,28.0,85.0,nha pho du an,,,,,,not provided
21977,28637,2,2019,ha dong,4.35,48.0,nha pho du an,,,,,,Giay đo
21978,28638,2,2019,thanh xuan,3.5,40.0,nha pho du an,4.0,3.0,3.0,4.0,,Giay đo
21979,28639,2,2019,gia lam,1.9,35.0,nha pho du an,,,,,,not provided
21980,28640,2,2019,tay ho,0.35,70.0,nha pho du an,,,,,,not provided
21981,28641,2,2019,dong da,5.35,40.0,nha pho du an,5.0,3.0,7.0,4.0,1.0,Giay đo
21982,28642,2,2019,gia lam,0.31,60.0,nha pho du an,,,,,,not provided
21983,28643,2,2019,thanh xuan,2.6,30.0,nha pho du an,,,,,,not provided
